State,State Name,County,County Name,CBSA,CBSA Name,ZIP,area_rent_br0,area_rent_br1,area_rent_br2,area_rent_br3,area_rent_br4
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20187,1180,1350,1530,1970,2580
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20198,940,1070,1210,1560,2040
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22025,1560,1780,2020,2610,3410
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22026,1060,1210,1370,1770,2310
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22125,1040,1180,1340,1730,2260
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22134,1080,1230,1390,1790,2350
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22172,820,930,1060,1370,1790
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22191,1050,1200,1360,1750,2300
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22192,1190,1360,1540,1990,2600
51,Virginia,153,Prince William County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22193,1160,1320,1500,1940,2530
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24058,350,460,540,690,950
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24084,350,460,540,690,950
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24126,410,530,630,800,1110
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24132,350,460,540,690,950
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24141,410,530,630,800,1110
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24301,350,460,540,690,950
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24313,350,460,540,690,950
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24324,510,660,780,990,1370
51,Virginia,155,Pulaski County,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24347,350,460,540,690,950
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24012,520,560,720,910,1000
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24014,530,570,730,930,1010
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24015,490,520,670,850,930
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24018,590,630,810,1030,1120
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24019,590,630,810,1030,1120
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24020,570,610,790,1000,1090
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24059,600,630,820,1040,1140
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24065,520,550,710,900,980
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24070,510,540,700,890,970
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24079,570,610,790,1000,1090
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24087,430,460,590,750,820
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24101,470,500,640,810,890
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24153,550,580,750,950,1040
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24175,600,630,820,1040,1140
51,Virginia,161,Roanoke County,40220,"Roanoke, VA MSA",24179,470,500,650,820,900
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22801,670,740,900,1260,1300
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22802,560,620,760,1060,1090
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22811,560,620,750,1050,1080
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22812,560,620,760,1060,1090
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22815,540,600,730,1020,1050
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22820,560,620,750,1050,1080
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22821,480,530,650,910,940
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22827,490,540,660,920,950
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22830,580,650,790,1110,1140
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22831,450,500,610,850,880
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22832,720,800,970,1360,1400
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22834,400,440,540,760,780
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22840,810,900,1090,1530,1570
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22841,500,560,680,950,980
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22844,560,620,750,1050,1080
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22846,560,620,750,1050,1080
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22849,560,620,750,1050,1080
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22850,560,620,750,1050,1080
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",22853,530,590,720,1010,1040
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",228XX,560,620,750,1050,1080
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",24441,460,510,620,870,890
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",24471,810,900,1100,1540,1580
51,Virginia,165,Rockingham County,25500,"Harrisonburg, VA MSA",24486,560,620,750,1050,1080
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24202,410,440,550,740,880
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24221,400,430,540,720,870
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24230,400,430,540,720,870
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24244,400,430,540,720,870
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24245,400,430,540,720,870
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24250,400,430,540,720,870
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24251,400,430,540,720,870
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24258,410,440,550,740,880
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24271,430,460,570,760,910
51,Virginia,169,Scott County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24290,410,440,550,740,880
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22401,860,980,1110,1430,1870
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22407,950,1080,1230,1590,2080
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22408,1180,1340,1520,1960,2570
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22508,500,570,650,840,1100
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22534,600,680,770,990,1300
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22551,730,830,940,1210,1590
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22553,1030,1170,1330,1720,2250
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22567,1000,1140,1290,1660,2180
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22580,720,820,930,1200,1570
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22960,1000,1140,1290,1660,2180
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",23015,630,720,820,1060,1380
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",23024,580,660,750,970,1270
51,Virginia,177,Spotsylvania County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",23117,850,970,1100,1420,1860
51,Virginia,179,Stafford County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22134,1080,1230,1390,1790,2350
51,Virginia,179,Stafford County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22405,1070,1220,1380,1780,2330
51,Virginia,179,Stafford County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22406,1010,1150,1300,1680,2190
51,Virginia,179,Stafford County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22554,1150,1310,1490,1920,2520
51,Virginia,179,Stafford County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22556,1050,1200,1360,1750,2300
51,Virginia,179,Stafford County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22728,980,1120,1270,1640,2140
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23430,710,740,860,1180,1420
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23839,530,550,640,870,1050
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23842,550,570,660,900,1090
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23846,480,500,580,790,960
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23866,700,730,850,1160,1400
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23881,590,610,710,970,1170
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23883,560,580,670,920,1100
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23888,580,600,700,960,1150
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23890,570,600,690,940,1140
51,Virginia,181,Surry County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23899,550,570,660,900,1090
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23830,450,480,540,720,860
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23837,540,580,650,870,1040
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23842,890,970,1080,1440,1720
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23847,540,580,650,870,1040
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23867,550,600,670,890,1070
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23878,540,580,650,870,1040
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23882,480,520,580,770,920
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23884,540,580,650,870,1040
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23888,550,590,660,880,1050
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23890,540,580,650,870,1040
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23891,540,580,650,870,1040
51,Virginia,183,Sussex County,40060,"Richmond, VA MSA",23897,540,580,650,870,1040
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22610,500,570,650,840,1100
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22623,700,790,900,1160,1520
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22630,670,760,860,1110,1450
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22642,740,850,960,1240,1620
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22645,600,680,770,990,1300
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22649,700,790,900,1160,1520
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22655,700,790,900,1160,1520
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22657,840,960,1090,1410,1840
51,Virginia,187,Warren County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22663,820,930,1060,1370,1790
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24202,410,440,550,740,880
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24210,460,500,620,830,990
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24211,470,510,630,840,1010
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24236,550,590,730,980,1170
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24258,410,440,550,740,880
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24270,460,490,610,820,980
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24319,460,490,610,820,980
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24340,400,430,540,720,870
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24361,400,430,540,720,870
51,Virginia,191,Washington County,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24370,400,430,540,720,870
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23185,840,870,1010,1380,1660
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23188,910,950,1100,1500,1810
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23602,850,880,1020,1390,1680
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23603,890,920,1070,1460,1760
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23662,930,970,1120,1530,1850
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23665,1050,1100,1270,1740,2090
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23690,660,690,800,1090,1320
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23691,1240,1290,1490,2040,2460
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23692,1040,1080,1250,1710,2060
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23693,1000,1050,1210,1650,1990
51,Virginia,199,York County,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23696,990,1030,1190,1630,1960
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22206,1300,1480,1680,2170,2840
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22301,1090,1240,1410,1820,2380
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22302,1130,1290,1460,1880,2460
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22304,1130,1290,1460,1880,2460
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22305,980,1110,1260,1630,2130
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22311,1080,1230,1390,1790,2350
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22312,1150,1310,1490,1920,2520
51,Virginia,510,Alexandria city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22314,1250,1430,1620,2090,2730
51,Virginia,515,Bedford city,31340,"Lynchburg, VA MSA",24523,570,580,700,860,960
51,Virginia,520,Bristol city,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24201,450,480,600,800,960
51,Virginia,520,Bristol city,28700,"Kingsport-Bristol-Bristol, TN-VA MSA",24202,410,440,550,740,880
51,Virginia,540,Charlottesville city,16820,"Charlottesville, VA MSA",22901,750,900,1060,1370,1520
51,Virginia,540,Charlottesville city,16820,"Charlottesville, VA MSA",22902,700,840,990,1280,1420
51,Virginia,540,Charlottesville city,16820,"Charlottesville, VA MSA",22903,700,850,1000,1300,1430
51,Virginia,540,Charlottesville city,16820,"Charlottesville, VA MSA",22904,1080,1300,1540,2000,2210
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23320,910,950,1100,1500,1810
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23321,890,920,1070,1460,1760
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23322,1030,1070,1240,1700,2040
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23323,820,860,990,1350,1630
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23324,650,670,780,1070,1290
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23325,910,950,1100,1500,1810
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23435,1090,1130,1310,1790,2160
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23464,1000,1050,1210,1650,1990
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23523,630,660,760,1040,1250
51,Virginia,550,Chesapeake city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23703,850,880,1020,1390,1680
51,Virginia,570,Colonial Heights city,40060,"Richmond, VA MSA",23834,680,730,820,1090,1310
51,Virginia,590,Danville city,19260,"Danville, VA MSA",24540,430,490,630,790,840
51,Virginia,590,Danville city,19260,"Danville, VA MSA",24541,420,480,620,770,830
51,Virginia,590,Danville city,19260,"Danville, VA MSA",24586,410,470,600,750,800
51,Virginia,600,Fairfax city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22030,1350,1540,1750,2260,2950
51,Virginia,600,Fairfax city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22031,1270,1450,1640,2120,2770
51,Virginia,600,Fairfax city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22032,1620,1840,2090,2700,3530
51,Virginia,610,Falls Church city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22042,1170,1330,1510,1950,2550
51,Virginia,610,Falls Church city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22044,1050,1200,1360,1750,2300
51,Virginia,610,Falls Church city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22046,1080,1230,1400,1810,2360
51,Virginia,610,Falls Church city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22205,980,1110,1260,1630,2130
51,Virginia,610,Falls Church city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22213,1190,1360,1540,1990,2600
51,Virginia,630,Fredericksburg city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22401,860,980,1110,1430,1870
51,Virginia,630,Fredericksburg city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22407,950,1080,1230,1590,2080
51,Virginia,630,Fredericksburg city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",22408,1180,1340,1520,1960,2570
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23605,740,770,890,1220,1470
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23651,690,720,830,1130,1370
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23661,710,740,860,1180,1420
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23663,800,830,960,1310,1580
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23664,710,740,860,1180,1420
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23665,1050,1100,1270,1740,2090
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23666,820,860,990,1350,1630
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23667,790,820,950,1300,1570
51,Virginia,650,Hampton city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23669,750,790,910,1240,1500
51,Virginia,660,Harrisonburg city,25500,"Harrisonburg, VA MSA",22801,670,740,900,1260,1300
51,Virginia,660,Harrisonburg city,25500,"Harrisonburg, VA MSA",22802,560,620,760,1060,1090
51,Virginia,660,Harrisonburg city,25500,"Harrisonburg, VA MSA",22807,600,670,810,1130,1170
51,Virginia,670,Hopewell city,40060,"Richmond, VA MSA",23860,620,670,750,1000,1190
51,Virginia,670,Hopewell city,40060,"Richmond, VA MSA",23875,720,780,870,1160,1390
51,Virginia,680,Lynchburg city,31340,"Lynchburg, VA MSA",24501,530,540,650,800,890
51,Virginia,680,Lynchburg city,31340,"Lynchburg, VA MSA",24502,560,570,690,850,950
51,Virginia,680,Lynchburg city,31340,"Lynchburg, VA MSA",24503,550,560,680,840,940
51,Virginia,680,Lynchburg city,31340,"Lynchburg, VA MSA",24504,530,550,660,810,910
51,Virginia,680,Lynchburg city,31340,"Lynchburg, VA MSA",24551,470,480,580,720,800
51,Virginia,683,Manassas city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20109,1100,1250,1420,1830,2400
51,Virginia,683,Manassas city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20110,1050,1200,1360,1750,2300
51,Virginia,685,Manassas Park city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20110,1050,1200,1360,1750,2300
51,Virginia,685,Manassas Park city,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20111,1130,1290,1460,1880,2460
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23601,690,720,830,1130,1370
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23602,850,880,1020,1390,1680
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23603,890,920,1070,1460,1760
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23604,1020,1060,1230,1680,2030
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23605,740,770,890,1220,1470
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23606,790,820,950,1300,1570
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23607,660,690,800,1090,1320
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23608,770,800,930,1270,1530
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23661,710,740,860,1180,1420
51,Virginia,700,Newport News city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23666,820,860,990,1350,1630
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23502,840,870,1010,1380,1660
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23503,720,750,870,1190,1430
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23504,670,700,810,1110,1330
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23505,740,770,890,1220,1470
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23507,780,810,940,1280,1550
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23508,700,730,840,1150,1380
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23509,750,790,910,1240,1500
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23510,800,840,970,1330,1600
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23511,1180,1230,1420,1940,2340
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23513,720,750,870,1190,1430
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23517,730,760,880,1200,1450
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23518,740,770,890,1220,1470
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23523,630,660,760,1040,1250
51,Virginia,710,Norfolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23551,740,770,890,1220,1470
51,Virginia,730,Petersburg city,40060,"Richmond, VA MSA",23803,630,680,760,1010,1210
51,Virginia,730,Petersburg city,40060,"Richmond, VA MSA",23805,670,720,810,1080,1290
51,Virginia,730,Petersburg city,40060,"Richmond, VA MSA",23875,720,780,870,1160,1390
51,Virginia,735,Poquoson city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23662,930,970,1120,1530,1850
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23321,890,920,1070,1460,1760
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23701,740,770,890,1220,1470
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23702,700,730,850,1160,1400
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23703,850,880,1020,1390,1680
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23704,740,770,890,1220,1470
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23707,720,750,870,1190,1430
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23708,770,800,930,1270,1530
51,Virginia,740,Portsmouth city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23709,770,800,930,1270,1530
51,Virginia,750,Radford city,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24073,400,520,620,790,1090
51,Virginia,750,Radford city,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24141,410,530,630,800,1110
